num_expediente,fecha,hora,localizacion 1,localizacion 2,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,coordenada_x_utm,coordenada_y_utm,positiva_alcohol
2025S027728,10/03/2025,21:00:00,CALLE LA BAÑEZA,CMNO. GANAPANES,40,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 35 a 39 años,Hombre,439341,4480826,N
2025S027728,10/03/2025,21:00:00,CALLE LA BAÑEZA,CMNO. GANAPANES,40,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 45 a 49 años,Hombre,439341,4480826,N
2025S027734,10/03/2025,19:30:00,AVDA. CAMINO DE SANTIAGO,CALLE PUERTO DE SOMPORT,1A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,442915,4483032,N
2025S027734,10/03/2025,19:30:00,AVDA. CAMINO DE SANTIAGO,CALLE PUERTO DE SOMPORT,1A,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,442915,4483032,N
2025S027736,10/03/2025,21:35:00,"CALLE JOSE DEL PINO JIMENEZ, 39",,39,17,VILLAVERDE,Alcance,Lluvia,Turismo,Conductor,Desconocido,Desconocido,439170,4466361,N
2025S027736,10/03/2025,21:35:00,"CALLE JOSE DEL PINO JIMENEZ, 39",,39,17,VILLAVERDE,Alcance,Lluvia,Turismo,Conductor,Desconocido,Desconocido,439170,4466361,N
2025S027738,10/03/2025,21:15:00,PASEO. GENERAL MARTINEZ CAMPOS,CALLE MIGUEL ANGEL,41,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 50 a 54 años,Hombre,441369,4476288,N
2025S027738,10/03/2025,21:15:00,PASEO. GENERAL MARTINEZ CAMPOS,CALLE MIGUEL ANGEL,41,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,441369,4476288,N
2025S027738,10/03/2025,21:15:00,PASEO. GENERAL MARTINEZ CAMPOS,CALLE MIGUEL ANGEL,41,7,CHAMBERÍ,Colisión fronto-lateral,Lluvia,Turismo,Pasajero,De 40 a 44 años,Mujer,441369,4476288,N
2025S027741,10/03/2025,22:30:00,"CALLE ALZOLA, 33",,33,12,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 45 a 49 años,Hombre,439333,4468862,N
2025S027741,10/03/2025,22:30:00,"CALLE ALZOLA, 33",,33,12,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,De 50 a 54 años,Mujer,439333,4468862,N
2025S027742,10/03/2025,10:10:00,"CALLE NAVES, 10",,10,2,ARGANZUELA,Colisión múltiple,Lluvia,Turismo,Conductor,De 50 a 54 años,Hombre,440030,4472268,N
2025S027742,10/03/2025,10:10:00,"CALLE NAVES, 10",,10,2,ARGANZUELA,Colisión múltiple,Lluvia,Turismo,Conductor,Desconocido,Desconocido,440030,4472268,N
2025S027742,10/03/2025,10:10:00,"CALLE NAVES, 10",,10,2,ARGANZUELA,Colisión múltiple,Lluvia,Turismo,Conductor,Desconocido,Desconocido,440030,4472268,N
2025S027742,10/03/2025,10:10:00,"CALLE NAVES, 10",,10,2,ARGANZUELA,Colisión múltiple,Lluvia,Turismo,Conductor,Desconocido,Desconocido,440030,4472268,N
2025S027769,10/03/2025,23:25:00,"AVDA. HISPANIDAD, 46",,46,21,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,449375,4483126,N
2025S027772,10/03/2025,23:35:00,"CALLE ARDALES, 8",,8,9,MONCLOA-ARAVACA,Alcance,Lluvia,Turismo,Conductor,De 45 a 49 años,Mujer,433634,4479298,N
2025S027772,10/03/2025,23:35:00,"CALLE ARDALES, 8",,8,9,MONCLOA-ARAVACA,Alcance,Lluvia,Turismo,Conductor,De 55 a 59 años,Mujer,433634,4479298,N
2025S027775,10/03/2025,23:45:00,GTA. MARQUES DE VADILLO,CALLE ANTONIO LOPEZ,7,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,439292,4472135,N
2025S027775,10/03/2025,23:45:00,GTA. MARQUES DE VADILLO,CALLE ANTONIO LOPEZ,7,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,439292,4472135,N
2025S027891,10/03/2025,19:40:00,"CALLE JOSE SILVA, 15",,15,15,CIUDAD LINEAL,Colisión lateral,Lluvia,Furgoneta,Conductor,De 45 a 49 años,Mujer,444140,4478424,N
2025S027891,10/03/2025,19:40:00,"CALLE JOSE SILVA, 15",,15,15,CIUDAD LINEAL,Colisión lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,444140,4478424,N
2025S027771,11/03/2025,0:30:00,CALLE GOLONDRINA,CALLE ACAMAR,2,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,433462,4478634,N
2025S027817,11/03/2025,7:15:00,CALLE CAMPEZO,AVDA. ARAGON,1,20,SAN BLAS-CANILLEJAS,Atropello a persona,Lluvia,Turismo,Conductor,De 65 a 69 años,Hombre,450662,4477811,N
2025S027817,11/03/2025,7:15:00,CALLE CAMPEZO,AVDA. ARAGON,1,20,SAN BLAS-CANILLEJAS,Atropello a persona,Lluvia,Turismo,Peatón,De 55 a 59 años,Hombre,450662,4477811,N
2025S027826,11/03/2025,8:33:00,AVDA. PLANETARIO,CALLE MENDEZ ALVARO,1A,2,ARGANZUELA,Atropello a persona,Lluvia,Turismo,Conductor,De 45 a 49 años,Hombre,442281,4471820,N
2025S027826,11/03/2025,8:33:00,AVDA. PLANETARIO,CALLE MENDEZ ALVARO,1A,2,ARGANZUELA,Atropello a persona,Lluvia,Turismo,Peatón,De 15 a 17 años,Hombre,442281,4471820,N
2025S027828,11/03/2025,7:10:00,CALLE ALCALA,AUTOV. M-30,253,15,CIUDAD LINEAL,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 30 a 34 años,Hombre,443986,4475872,N
2025S027828,11/03/2025,7:10:00,CALLE ALCALA,AUTOV. M-30,253,15,CIUDAD LINEAL,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 40 a 44 años,Hombre,443986,4475872,N
2025S027829,11/03/2025,9:20:00,"AUTOV. M-30, 07XC70",,07XC70,14,MORATALAZ,Colisión lateral,Lluvia,Turismo,Conductor,De 45 a 49 años,Mujer,444092,4474270,N
2025S027829,11/03/2025,9:20:00,"AUTOV. M-30, 07XC70",,07XC70,14,MORATALAZ,Colisión lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Mujer,444092,4474270,N
2025S027830,11/03/2025,8:34:00,AVDA. BURGOS,CALLE QUINTANAVIDES,119,8,FUENCARRAL-EL PARDO,Caída,Lluvia,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,443484,4483033,N
2025S027842,11/03/2025,0:56:00,CALLE JUAN SALAS,CALLE GONZALEZ ARIAS,28,12,USERA,Colisión lateral,Lluvia,Maquinaria de obras,Conductor,De 60 a 64 años,Hombre,439880,4470211,N
2025S027842,11/03/2025,0:56:00,CALLE JUAN SALAS,CALLE GONZALEZ ARIAS,28,12,USERA,Colisión lateral,Lluvia,Turismo,Conductor,De 25 a 29 años,Hombre,439880,4470211,N
2025S027853,11/03/2025,10:15:00,"AUTOV. M-30, CALZADA INT CENTRAL PK 1",,01NC00,5,CHAMARTÍN,Alcance,Lluvia,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,442852,4480691,N
2025S027853,11/03/2025,10:15:00,"AUTOV. M-30, CALZADA INT CENTRAL PK 1",,01NC00,5,CHAMARTÍN,Alcance,Lluvia,Turismo,Conductor,De 21 a 24 años,Hombre,442852,4480691,N
2025S027862,11/03/2025,10:30:00,CALLE JERONIMA LLORENTE,CALLE JOAQUIN ARJONA,25,6,TETUÁN,Colisión lateral,,Camión rígido,Conductor,De 35 a 39 años,Mujer,440104,4478511,N
2025S027862,11/03/2025,10:30:00,CALLE JERONIMA LLORENTE,CALLE JOAQUIN ARJONA,25,6,TETUÁN,Colisión lateral,,Turismo,Conductor,De 35 a 39 años,Hombre,440104,4478511,N
2025S027863,11/03/2025,9:25:00,CALLE SERRANO,CALLE PEDRO DE VALDIVIA,126,5,CHAMARTÍN,Colisión frontal,Lluvia,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,441808,4476783,N
2025S027863,11/03/2025,9:25:00,CALLE SERRANO,CALLE PEDRO DE VALDIVIA,126,5,CHAMARTÍN,Colisión frontal,Lluvia,Todo terreno,Conductor,De 45 a 49 años,Hombre,441808,4476783,N
2025S027863,11/03/2025,9:25:00,CALLE SERRANO,CALLE PEDRO DE VALDIVIA,126,5,CHAMARTÍN,Colisión frontal,Lluvia,Todo terreno,Pasajero,De 60 a 64 años,Mujer,441808,4476783,N
2025S027866,11/03/2025,11:00:00,CALLE FUENTE CARRANTONA,NUDO. O'DONNELL,2,14,MORATALAZ,Alcance,Lluvia,Turismo,Conductor,De 30 a 34 años,Mujer,446725,4473894,N
2025S027866,11/03/2025,11:00:00,CALLE FUENTE CARRANTONA,NUDO. O'DONNELL,2,14,MORATALAZ,Alcance,Lluvia,Turismo,Conductor,Más de 74 años,Hombre,446725,4473894,N
2025S027866,11/03/2025,11:00:00,CALLE FUENTE CARRANTONA,NUDO. O'DONNELL,2,14,MORATALAZ,Alcance,Lluvia,Turismo,Pasajero,De 25 a 29 años,Mujer,446725,4473894,N
2025S027867,11/03/2025,10:40:00,RAIMUNDO FERNANDEZ VILLAVERDE - TREVIÑO,,12,7,CHAMBERÍ,Colisión múltiple,Lluvia,Furgoneta,Conductor,De 55 a 59 años,Hombre,440465,4477576,N
2025S027867,11/03/2025,10:40:00,RAIMUNDO FERNANDEZ VILLAVERDE - TREVIÑO,,12,7,CHAMBERÍ,Colisión múltiple,Lluvia,Turismo,Conductor,De 50 a 54 años,Mujer,440465,4477576,N
2025S027867,11/03/2025,10:40:00,RAIMUNDO FERNANDEZ VILLAVERDE - TREVIÑO,,12,7,CHAMBERÍ,Colisión múltiple,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,440465,4477576,N
2025S027871,11/03/2025,10:15:00,"CALLE NUESTRA SEÑORA DE GUADALUPE, 4",,4,4,SALAMANCA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 30 a 34 años,Mujer,443553,4476115,N
2025S027871,11/03/2025,10:15:00,"CALLE NUESTRA SEÑORA DE GUADALUPE, 4",,4,4,SALAMANCA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,Desconocido,Desconocido,443553,4476115,N
2025S027872,11/03/2025,12:20:00,"AUTOV. M-30, 04RH27",,04RH27,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Conductor,De 35 a 39 años,Mujer,444039,4477314,N
2025S027872,11/03/2025,12:20:00,"AUTOV. M-30, 04RH27",,04RH27,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Pasajero,De 65 a 69 años,Mujer,444039,4477314,N
2025S027873,11/03/2025,10:15:00,CALLE OCAÑA,CALLE ILLESCAS,209,10,LATINA,Alcance,Lluvia,Furgoneta,Conductor,De 30 a 34 años,Hombre,436177,4471255,N
2025S027873,11/03/2025,10:15:00,CALLE OCAÑA,CALLE ILLESCAS,209,10,LATINA,Alcance,Lluvia,Turismo,Conductor,De 40 a 44 años,Mujer,436177,4471255,N
2025S027874,11/03/2025,9:30:00,"AVDA. ARCENTALES, 29",,29,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia,Camión rígido,Conductor,Desconocido,Desconocido,447764,4476102,N
2025S027874,11/03/2025,9:30:00,"AVDA. ARCENTALES, 29",,29,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia,Furgoneta,Conductor,De 50 a 54 años,Hombre,447764,4476102,N
2025S027874,11/03/2025,9:30:00,"AVDA. ARCENTALES, 29",,29,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 18 a 20 años,Hombre,447764,4476102,N
2025S027874,11/03/2025,9:30:00,"AVDA. ARCENTALES, 29",,29,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Lluvia,Turismo,Conductor,Desconocido,Desconocido,447764,4476102,N
2025S027875,11/03/2025,11:55:00,"AVDA. MEDITERRANEO, 16",,16,3,RETIRO,Colisión lateral,Lluvia,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,442628,4473173,N
2025S027875,11/03/2025,11:55:00,"AVDA. MEDITERRANEO, 16",,16,3,RETIRO,Colisión lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,442628,4473173,N
2025S027876,11/03/2025,11:36:00,"AUTOV. M-30, 08RE70",,08RE70,13,PUENTE DE VALLECAS,Alcance,Lluvia,Todo terreno,Conductor,De 21 a 24 años,Hombre,443690,4473505,N
2025S027876,11/03/2025,11:36:00,"AUTOV. M-30, 08RE70",,08RE70,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Conductor,De 21 a 24 años,Hombre,443690,4473505,N
2025S027876,11/03/2025,11:36:00,"AUTOV. M-30, 08RE70",,08RE70,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Conductor,De 25 a 29 años,Mujer,443690,4473505,N
2025S027876,11/03/2025,11:36:00,"AUTOV. M-30, 08RE70",,08RE70,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Pasajero,De 55 a 59 años,Mujer,443690,4473505,N
2025S027877,11/03/2025,10:10:00,"CALLE JOSEFA VALCARCEL, 26",,26,20,SAN BLAS-CANILLEJAS,Caída,Lluvia,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,445302,4477822,N
2025S027881,11/03/2025,8:55:00,"CALLE MENDEZ ALVARO, 83",,83,2,ARGANZUELA,Caída,Lluvia,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,442385,4471757,N
2025S027881,11/03/2025,8:55:00,"CALLE MENDEZ ALVARO, 83",,83,2,ARGANZUELA,Caída,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,442385,4471757,N
2025S027882,11/03/2025,12:20:00,"AUTOV. M-30, 15NC66",,15NC66,2,ARGANZUELA,Colisión fronto-lateral,Lluvia,Furgoneta,Conductor,De 60 a 64 años,Hombre,439156,4472437,N
2025S027882,11/03/2025,12:20:00,"AUTOV. M-30, 15NC66",,15NC66,2,ARGANZUELA,Colisión fronto-lateral,Lluvia,Todo terreno,Conductor,De 25 a 29 años,Hombre,439156,4472437,N
2025S027884,11/03/2025,13:20:00,"CALLE GOMEZ DE AVELLANEDA, 16",,16,15,CIUDAD LINEAL,Atropello a persona,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,445516,4476116,N
2025S027884,11/03/2025,13:20:00,"CALLE GOMEZ DE AVELLANEDA, 16",,16,15,CIUDAD LINEAL,Atropello a persona,Lluvia,Turismo,Peatón,De 55 a 59 años,Mujer,445516,4476116,N
2025S027885,11/03/2025,13:50:00,CALLE EDUARDO BARREIROS,CALLE PADUL,5,12,USERA,Colisión lateral,Lluvia,Camión rígido,Conductor,De 45 a 49 años,Hombre,440792,4468668,N
2025S027885,11/03/2025,13:50:00,CALLE EDUARDO BARREIROS,CALLE PADUL,5,12,USERA,Colisión lateral,Lluvia,Turismo,Conductor,De 25 a 29 años,Mujer,440792,4468668,N
2025S027886,11/03/2025,14:05:00,"CALLE ONCE, 2",,2,20,SAN BLAS-CANILLEJAS,Alcance,Nublado,Camión rígido,Conductor,De 30 a 34 años,Hombre,449529,4477273,N
2025S027886,11/03/2025,14:05:00,"CALLE ONCE, 2",,2,20,SAN BLAS-CANILLEJAS,Alcance,Nublado,Turismo,Conductor,De 35 a 39 años,Mujer,449529,4477273,N
2025S027890,11/03/2025,13:00:00,CALLE BEASAIN,CALLE GUETARIA,45,12,USERA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 25 a 29 años,Hombre,439250,4468746,N
2025S027890,11/03/2025,13:00:00,CALLE BEASAIN,CALLE GUETARIA,45,12,USERA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 50 a 54 años,Hombre,439250,4468746,N
2025S027915,11/03/2025,15:35:00,"AUTOV. M-30, 32RK10",,32RK10,8,FUENCARRAL-EL PARDO,Alcance,Lluvia,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,442922,4481710,N
2025S027915,11/03/2025,15:35:00,"AUTOV. M-30, 32RK10",,32RK10,8,FUENCARRAL-EL PARDO,Alcance,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,442922,4481710,N
2025S027915,11/03/2025,15:35:00,"AUTOV. M-30, 32RK10",,32RK10,8,FUENCARRAL-EL PARDO,Alcance,Lluvia,Turismo,Pasajero,De 30 a 34 años,Hombre,442922,4481710,N
2025S027915,11/03/2025,15:35:00,"AUTOV. M-30, 32RK10",,32RK10,8,FUENCARRAL-EL PARDO,Alcance,Lluvia,Turismo,Pasajero,De 45 a 49 años,Mujer,442922,4481710,N
2025S027921,11/03/2025,14:40:00,"AUTOV. M-30, 03NL01",,03NL01,5,CHAMARTÍN,Alcance,Lluvia,Turismo,Conductor,De 40 a 44 años,Mujer,443627,4478871,N
2025S027921,11/03/2025,14:40:00,"AUTOV. M-30, 03NL01",,03NL01,5,CHAMARTÍN,Alcance,Lluvia,Turismo,Conductor,De 45 a 49 años,Hombre,443627,4478871,N
2025S027942,11/03/2025,16:05:00,CALLE MAYORAZGO DE DUARTE,CALLE SUERTES DE LA VILLA,251,19,VICÁLVARO,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 35 a 39 años,Mujer,453551,4473234,N
2025S027942,11/03/2025,16:05:00,CALLE MAYORAZGO DE DUARTE,CALLE SUERTES DE LA VILLA,251,19,VICÁLVARO,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Mujer,453551,4473234,N
2025S027950,11/03/2025,17:00:00,"AUTOV. M-30, 10NL50",,10NL50,3,RETIRO,Alcance,,Turismo,Conductor,De 21 a 24 años,Mujer,442843,4471761,N
2025S027950,11/03/2025,17:00:00,"AUTOV. M-30, 10NL50",,10NL50,3,RETIRO,Alcance,,Turismo,Conductor,De 40 a 44 años,Mujer,442843,4471761,N
2025S027951,11/03/2025,15:55:00,GTA. PIRAMIDES,CALLE TOLEDO,2,2,ARGANZUELA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 35 a 39 años,Hombre,439405,4472513,N
2025S027951,11/03/2025,15:55:00,GTA. PIRAMIDES,CALLE TOLEDO,2,2,ARGANZUELA,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 60 a 64 años,Mujer,439405,4472513,N
2025S027955,11/03/2025,15:28:00,CALLE SANTA ENGRACIA,CALLE CRISTOBAL BORDIU,138,7,CHAMBERÍ,Caída,Nublado,Furgoneta,Conductor,De 55 a 59 años,Hombre,440455,4477160,N
2025S027955,11/03/2025,15:28:00,CALLE SANTA ENGRACIA,CALLE CRISTOBAL BORDIU,138,7,CHAMBERÍ,Caída,Nublado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Mujer,440455,4477160,N
2025S027967,11/03/2025,16:19:00,CALLE PICOS DE EUROPA,CALLE SAN VIRGILIO,6,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,Turismo,Conductor,De 60 a 64 años,Hombre,443773,4471854,N
2025S027967,11/03/2025,16:19:00,CALLE PICOS DE EUROPA,CALLE SAN VIRGILIO,6,13,PUENTE DE VALLECAS,Atropello a persona,Nublado,Turismo,Peatón,De 35 a 39 años,Mujer,443773,4471854,N
2025S027977,11/03/2025,16:50:00,AEROP. TERMINAL T-4,AEROP. TERMINAL T-4,0,21,BARAJAS,Alcance,Nublado,Turismo,Conductor,De 25 a 29 años,Hombre,449274,4481904,N
2025S027977,11/03/2025,16:50:00,AEROP. TERMINAL T-4,AEROP. TERMINAL T-4,0,21,BARAJAS,Alcance,Nublado,Turismo,Conductor,De 35 a 39 años,Mujer,449274,4481904,N
2025S027994,11/03/2025,14:28:00,"CALLE CARRANZA, 7",,7,1,CENTRO,Colisión fronto-lateral,Lluvia,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,440349,4475625,N
2025S027994,11/03/2025,14:28:00,"CALLE CARRANZA, 7",,7,1,CENTRO,Colisión fronto-lateral,Lluvia,Turismo,Conductor,De 55 a 59 años,Hombre,440349,4475625,N
2025S027998,11/03/2025,15:40:00,"AVDA. BRASIL, 11",,11,6,TETUÁN,Colisión fronto-lateral,Nublado,Furgoneta,Conductor,De 21 a 24 años,Hombre,441201,4478450,N
2025S027998,11/03/2025,15:40:00,"AVDA. BRASIL, 11",,11,6,TETUÁN,Colisión fronto-lateral,Nublado,Furgoneta,Conductor,De 35 a 39 años,Hombre,441201,4478450,N
2025S028018,11/03/2025,17:35:00,"HOSPI. CANTOBLANCO, 0",,0,8,FUENCARRAL-EL PARDO,Atropello a persona,Lluvia,Camión rígido,Conductor,De 55 a 59 años,Hombre,441215,4487825,N
2025S028018,11/03/2025,17:35:00,"HOSPI. CANTOBLANCO, 0",,0,8,FUENCARRAL-EL PARDO,Atropello a persona,Lluvia,Camión rígido,Peatón,Más de 74 años,Mujer,441215,4487825,N
2025S028033,11/03/2025,18:00:00,CALLE MARIA DE MOLINA,PASEO. CASTELLANA,1,5,CHAMARTÍN,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Hombre,441413,4476589,N
2025S028033,11/03/2025,18:00:00,CALLE MARIA DE MOLINA,PASEO. CASTELLANA,1,5,CHAMARTÍN,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 50 a 54 años,Hombre,441413,4476589,N
2025S028035,11/03/2025,18:09:00,GTA. RUIZ JIMENEZ,CALLE CARRANZA,5,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,440171,4475679,N
2025S028035,11/03/2025,18:09:00,GTA. RUIZ JIMENEZ,CALLE CARRANZA,5,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 60 a 64 años,Hombre,440171,4475679,N
2025S028035,11/03/2025,18:09:00,GTA. RUIZ JIMENEZ,CALLE CARRANZA,5,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,440171,4475679,N
2025S028037,11/03/2025,17:35:00,CTRA. VILLAVERDE A VALLECAS,CMNO. POZO DEL TIO RAIMUNDO,257,18,VILLA DE VALLECAS,Colisión lateral,Nublado,Camión rígido,Conductor,De 55 a 59 años,Hombre,445196,4469037,N
2025S028037,11/03/2025,17:35:00,CTRA. VILLAVERDE A VALLECAS,CMNO. POZO DEL TIO RAIMUNDO,257,18,VILLA DE VALLECAS,Colisión lateral,Nublado,Turismo,Conductor,De 21 a 24 años,Mujer,445196,4469037,N
2025S028038,11/03/2025,16:05:00,AVDA. NICETO ALCALA ZAMORA,CALLE MARIA DE PORTUGAL,95,16,HORTALEZA,Alcance,Nublado,Motocicleta hasta 125cc,Conductor,De 55 a 59 años,Hombre,444093,4483551,N
2025S028038,11/03/2025,16:05:00,AVDA. NICETO ALCALA ZAMORA,CALLE MARIA DE PORTUGAL,95,16,HORTALEZA,Alcance,Nublado,Turismo,Conductor,De 50 a 54 años,Mujer,444093,4483551,N
2025S028039,11/03/2025,19:30:00,CALLE GENERAL RICARDOS,CALLE RADIO,98,11,CARABANCHEL,Alcance,Nublado,Furgoneta,Conductor,De 35 a 39 años,Hombre,438489,4471605,N
2025S028039,11/03/2025,19:30:00,CALLE GENERAL RICARDOS,CALLE RADIO,98,11,CARABANCHEL,Alcance,Nublado,Turismo,Conductor,De 45 a 49 años,Hombre,438489,4471605,N
2025S028040,11/03/2025,19:10:00,CALLE FERNANDO EL CATOLICO,CALLE HILARION ESLAVA,77,7,CHAMBERÍ,Atropello a persona,Nublado,Turismo,Conductor,De 60 a 64 años,Hombre,439200,4476225,N
2025S028040,11/03/2025,19:10:00,CALLE FERNANDO EL CATOLICO,CALLE HILARION ESLAVA,77,7,CHAMBERÍ,Atropello a persona,Nublado,Turismo,Peatón,De 35 a 39 años,Mujer,439200,4476225,N
2025S028041,11/03/2025,17:25:00,CALLE ALCALA,CALLE TIMOTEO DOMINGO,344,15,CIUDAD LINEAL,Colisión frontal,Nublado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,445247,4476161,N
2025S028041,11/03/2025,17:25:00,CALLE ALCALA,CALLE TIMOTEO DOMINGO,344,15,CIUDAD LINEAL,Colisión frontal,Nublado,Motocicleta hasta 125cc,Conductor,De 45 a 49 años,Mujer,445247,4476161,N
2025S028042,11/03/2025,18:34:00,"CALLE CARTAGENA, 117",,117,5,CHAMARTÍN,Atropello a persona,Nublado,Turismo,Conductor,De 35 a 39 años,Hombre,442757,4476972,N
2025S028042,11/03/2025,18:34:00,"CALLE CARTAGENA, 117",,117,5,CHAMARTÍN,Atropello a persona,Nublado,Turismo,Conductor,De 55 a 59 años,Hombre,442757,4476972,N
2025S028042,11/03/2025,18:34:00,"CALLE CARTAGENA, 117",,117,5,CHAMARTÍN,Atropello a persona,Nublado,Turismo,Pasajero,De 25 a 29 años,Hombre,442757,4476972,N
2025S028042,11/03/2025,18:34:00,"CALLE CARTAGENA, 117",,117,5,CHAMARTÍN,Atropello a persona,Nublado,Turismo,Peatón,De 6 a 9 años,Hombre,442757,4476972,N
2025S028044,11/03/2025,16:10:00,"CALLE ROZAS DE PUERTO REAL, 20",,20,18,VILLA DE VALLECAS,Alcance,Nublado,Turismo,Conductor,De 30 a 34 años,Mujer,446755,4469725,N
2025S028044,11/03/2025,16:10:00,"CALLE ROZAS DE PUERTO REAL, 20",,20,18,VILLA DE VALLECAS,Alcance,Nublado,Turismo,Conductor,De 50 a 54 años,Hombre,446755,4469725,N
2025S028044,11/03/2025,16:10:00,"CALLE ROZAS DE PUERTO REAL, 20",,20,18,VILLA DE VALLECAS,Alcance,Nublado,Turismo,Pasajero,De 10 a 14 años,Hombre,446755,4469725,N
2025S028044,11/03/2025,16:10:00,"CALLE ROZAS DE PUERTO REAL, 20",,20,18,VILLA DE VALLECAS,Alcance,Nublado,Turismo,Pasajero,Menor de 5 años,Hombre,446755,4469725,N
2025S028045,11/03/2025,19:00:00,"AUTOV. M-30, 09XC10",,09XC10,13,PUENTE DE VALLECAS,Alcance,Lluvia,,Conductor,Desconocido,Desconocido,443555,4473030,
2025S028045,11/03/2025,19:00:00,"AUTOV. M-30, 09XC10",,09XC10,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Conductor,De 21 a 24 años,Mujer,443555,4473030,N
2025S028045,11/03/2025,19:00:00,"AUTOV. M-30, 09XC10",,09XC10,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Conductor,De 25 a 29 años,Hombre,443555,4473030,N
2025S028045,11/03/2025,19:00:00,"AUTOV. M-30, 09XC10",,09XC10,13,PUENTE DE VALLECAS,Alcance,Lluvia,Turismo,Conductor,Desconocido,Desconocido,443555,4473030,N
2025S028046,11/03/2025,18:05:00,"AUTOV. M-30, 09XC80",,09XC80,3,RETIRO,Alcance,Nublado,Turismo,Conductor,De 21 a 24 años,Hombre,443298,4472300,N
2025S028046,11/03/2025,18:05:00,"AUTOV. M-30, 09XC80",,09XC80,3,RETIRO,Alcance,Nublado,Turismo,Conductor,De 60 a 64 años,Hombre,443298,4472300,N
