CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,DATE,DATETIME,HOUR,VALUE,HOUR2D,VALIDATION
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T07:00:00Z,7,13.7,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T08:00:00Z,8,12.1,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T09:00:00Z,9,12.9,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T10:00:00Z,10,14.8,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T11:00:00Z,11,13.3,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T12:00:00Z,12,16.2,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T13:00:00Z,13,12,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T14:00:00Z,14,16.2,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T15:00:00Z,15,14.9,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T16:00:00Z,16,11.9,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T17:00:00Z,17,11.6,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T18:00:00Z,18,5.8,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T19:00:00Z,19,4.6,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T20:00:00Z,20,6.3,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T21:00:00Z,21,8.1,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T22:00:00Z,22,9,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T23:00:00Z,23,9.8,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,23,2025-08-23,2025-08-23T00:00:00Z,24,12.6,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T01:00:00Z,1,12.9,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T02:00:00Z,2,14.7,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T03:00:00Z,3,14.8,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T04:00:00Z,4,10.2,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T05:00:00Z,5,14.4,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T06:00:00Z,6,12,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T07:00:00Z,7,16.1,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T08:00:00Z,8,18,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T09:00:00Z,9,15.1,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T10:00:00Z,10,12.6,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T11:00:00Z,11,11.3,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T12:00:00Z,12,10.8,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T13:00:00Z,13,9.8,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T14:00:00Z,14,9.7,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T15:00:00Z,15,10.1,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T16:00:00Z,16,8.9,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T17:00:00Z,17,9.4,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T18:00:00Z,18,8.7,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T19:00:00Z,19,12.7,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T20:00:00Z,20,14.4,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T21:00:00Z,21,13.7,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T22:00:00Z,22,14.9,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T23:00:00Z,23,14.3,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,24,2025-08-24,2025-08-24T00:00:00Z,24,17,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T01:00:00Z,1,18,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T02:00:00Z,2,17.5,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T03:00:00Z,3,18.1,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T04:00:00Z,4,19.6,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T05:00:00Z,5,19.5,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T06:00:00Z,6,18.9,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T07:00:00Z,7,22.3,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T08:00:00Z,8,24.4,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T09:00:00Z,9,14.5,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T10:00:00Z,10,13.5,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T11:00:00Z,11,15.1,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T12:00:00Z,12,12.1,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T13:00:00Z,13,12.2,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T14:00:00Z,14,15.6,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T15:00:00Z,15,17.2,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T16:00:00Z,16,22.9,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T17:00:00Z,17,20.9,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T18:00:00Z,18,13.5,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T19:00:00Z,19,10.5,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T20:00:00Z,20,18.9,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T21:00:00Z,21,21.9,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T22:00:00Z,22,24.3,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T23:00:00Z,23,27.6,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,25,2025-08-25,2025-08-25T00:00:00Z,24,15,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T01:00:00Z,1,18.7,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T02:00:00Z,2,22,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T03:00:00Z,3,20.3,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T04:00:00Z,4,21.5,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T05:00:00Z,5,19.9,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T06:00:00Z,6,17.6,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T07:00:00Z,7,16.5,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T08:00:00Z,8,14.6,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T09:00:00Z,9,10.5,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T10:00:00Z,10,9.6,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T11:00:00Z,11,5.5,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T12:00:00Z,12,3.7,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T13:00:00Z,13,2.3,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T14:00:00Z,14,2.3,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T15:00:00Z,15,2.3,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T16:00:00Z,16,4.1,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T17:00:00Z,17,6.2,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T18:00:00Z,18,6.2,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T19:00:00Z,19,7.5,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T20:00:00Z,20,10.9,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T21:00:00Z,21,10.7,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T22:00:00Z,22,10,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T23:00:00Z,23,13.4,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,26,2025-08-26,2025-08-26T00:00:00Z,24,27.2,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T01:00:00Z,1,19.4,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T02:00:00Z,2,29.2,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T03:00:00Z,3,21.4,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T04:00:00Z,4,14.1,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T05:00:00Z,5,14.2,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T06:00:00Z,6,12.3,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T07:00:00Z,7,12.2,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T08:00:00Z,8,13,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T09:00:00Z,9,16.7,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T10:00:00Z,10,19.6,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T11:00:00Z,11,25.9,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T12:00:00Z,12,27.3,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T13:00:00Z,13,29.7,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T14:00:00Z,14,23.3,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T15:00:00Z,15,14.7,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T16:00:00Z,16,17.9,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T17:00:00Z,17,19.2,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T18:00:00Z,18,2.8,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T19:00:00Z,19,9.4,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T20:00:00Z,20,11.2,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T21:00:00Z,21,11.4,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T22:00:00Z,22,11.3,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T23:00:00Z,23,11.1,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,27,2025-08-27,2025-08-27T00:00:00Z,24,12.6,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T01:00:00Z,1,12.1,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T02:00:00Z,2,12.2,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T03:00:00Z,3,10.7,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T04:00:00Z,4,15.6,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T05:00:00Z,5,18.2,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T06:00:00Z,6,19.5,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T07:00:00Z,7,20.6,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T08:00:00Z,8,20.3,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T09:00:00Z,9,20.1,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T10:00:00Z,10,23.7,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T11:00:00Z,11,22.6,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T12:00:00Z,12,20.3,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T13:00:00Z,13,15.8,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T14:00:00Z,14,15.5,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T15:00:00Z,15,14.4,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T16:00:00Z,16,16.5,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T17:00:00Z,17,13.3,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T18:00:00Z,18,14.4,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T19:00:00Z,19,14.7,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T20:00:00Z,20,15.7,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T21:00:00Z,21,15.6,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T22:00:00Z,22,18.7,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T23:00:00Z,23,19,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,28,2025-08-28,2025-08-28T00:00:00Z,24,16.3,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T02:00:00Z,2,14,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T03:00:00Z,3,19.2,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T04:00:00Z,4,16,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T05:00:00Z,5,26,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T06:00:00Z,6,21.4,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T07:00:00Z,7,19.2,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T08:00:00Z,8,15.8,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T09:00:00Z,9,17,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T10:00:00Z,10,13.7,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T11:00:00Z,11,15.5,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T12:00:00Z,12,18.5,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T13:00:00Z,13,22.7,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T14:00:00Z,14,25.6,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T15:00:00Z,15,33.7,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T16:00:00Z,16,28.6,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T17:00:00Z,17,26.5,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T18:00:00Z,18,20.1,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T19:00:00Z,19,22.2,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T20:00:00Z,20,20.5,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T21:00:00Z,21,15.9,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T22:00:00Z,22,14.1,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T23:00:00Z,23,16.8,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,29,2025-08-29,2025-08-29T00:00:00Z,24,24.2,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T01:00:00Z,1,20.8,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T02:00:00Z,2,25,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T03:00:00Z,3,19.2,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T04:00:00Z,4,16.4,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T05:00:00Z,5,13.8,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T06:00:00Z,6,12.3,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T07:00:00Z,7,12.3,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T08:00:00Z,8,10.2,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T09:00:00Z,9,15.2,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T10:00:00Z,10,21.9,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T11:00:00Z,11,20.7,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T12:00:00Z,12,20.2,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T13:00:00Z,13,18.7,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T14:00:00Z,14,12.6,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T15:00:00Z,15,2.4,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T16:00:00Z,16,3.8,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T17:00:00Z,17,5,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T18:00:00Z,18,5.5,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T19:00:00Z,19,4.6,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T20:00:00Z,20,9,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T21:00:00Z,21,11,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T22:00:00Z,22,13.4,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T23:00:00Z,23,21,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,30,2025-08-30,2025-08-30T00:00:00Z,24,22.6,24,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T01:00:00Z,1,27.7,01,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T02:00:00Z,2,18.9,02,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T03:00:00Z,3,21,03,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T04:00:00Z,4,17,04,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T05:00:00Z,5,18.9,05,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T06:00:00Z,6,15.1,06,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T07:00:00Z,7,10.4,07,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T08:00:00Z,8,13.2,08,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T09:00:00Z,9,16.9,09,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T10:00:00Z,10,19.5,10,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T11:00:00Z,11,16.7,11,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T12:00:00Z,12,12.8,12,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T13:00:00Z,13,13.1,13,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T14:00:00Z,14,11.2,14,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T15:00:00Z,15,10.5,15,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T16:00:00Z,16,11.7,16,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T17:00:00Z,17,11.4,17,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T18:00:00Z,18,13,18,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T19:00:00Z,19,6.2,19,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T20:00:00Z,20,0,20,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T21:00:00Z,21,1.8,21,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T22:00:00Z,22,10.6,22,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T23:00:00Z,23,11,23,Valid
8,Barcelona,19,Barcelona,54,999,2025,8,31,2025-08-31,2025-08-31T00:00:00Z,24,12,24,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T02:00:00Z,2,1,02,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T03:00:00Z,3,1,03,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T04:00:00Z,4,1,04,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T05:00:00Z,5,1,05,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T06:00:00Z,6,1,06,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T07:00:00Z,7,1,07,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T08:00:00Z,8,1,08,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T09:00:00Z,9,1,09,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T16:00:00Z,16,1,16,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T17:00:00Z,17,1,17,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T18:00:00Z,18,1,18,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T19:00:00Z,19,1,19,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T20:00:00Z,20,1,20,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T21:00:00Z,21,1,21,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T22:00:00Z,22,1,22,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T23:00:00Z,23,1,23,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,1,2025-08-01,2025-08-01T00:00:00Z,24,1,24,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,2,2025-08-02,2025-08-02T01:00:00Z,1,1,01,Valid
8,Barcelona,19,Barcelona,57,1,2025,8,2,2025-08-02,2025-08-02T02:00:00Z,2,1,02,Valid
